Gender,FINAL STUDENT WEIGHT,National Centre 6-digit Code,Out-of-School Study Time - Homework,Out-of-School Study Time - With Parent,Out-of-School Study Time - Computer,OECD country,No of ALL <class period> a week,Student-Teacher Relation - Get Along with Teachers,Mother<Highest Schooling>,Father<Highest Schooling>,Truancy - Late for School,Truancy - Skip whole school day,Truancy - Skip classes within school day,father Highest Schooling
Female,112.5808,Argentina,3.0,4.0,5.0,Non-OECD,5.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,One or two times  ,2.0,level 1
Female,94.2248,Brazil ,4.0,2.0,0.0,Non-OECD,30.0,Strongly agree,<ISCED level 2> ,<ISCED level 1> ,None  ,One or two times  ,1.0,level 1
Male,34.3096,Netherlands,,1.0,2.0,OECD,36.0,Strongly agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,5.9962,Spain,4.0,0.0,1.0,OECD,30.0,Strongly agree,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,8.248,Albania,5.0,1.0,1.0,Non-OECD,7.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",,,1.0,level 3
Male,12.4978,Australia,2.0,0.0,0.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Male,16.763,Czech Republic ,0.0,7.0,0.0,OECD,33.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,1.566,Switzerland,6.0,2.0,0.0,OECD,31.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,76.1957,Chinese Taipei ,5.0,0.0,0.0,Non-OECD,40.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,5.2085,Lithuania,,,,Non-OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Female,25.6364,Romania,30.0,0.0,0.0,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Male,6.1399,Mexico ,2.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 1> ,<ISCED level 1> ,Three or four times  ,One or two times  ,1.0,level 1
Female,4.7143,Italy,15.0,4.0,2.0,OECD,32.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,2.0,level 2
Female,14.8565,United States of America ,6.0,2.0,0.0,Non-OECD,29.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Female,18.1087,Sweden ,4.0,3.0,3.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Female,35.245,Malaysia ,2.0,2.0,,Non-OECD,39.0,Strongly agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,15.2009,Belgium,2.0,0.0,0.0,OECD,36.0,,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,None  ,1.0,level 3
Male,15.03,China (Shanghai) ,20.0,0.0,0.0,Non-OECD,45.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,3.127,United Arab Emirates ,1.0,0.0,1.0,Non-OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,27.0661,Tunisia,1.0,0.0,0.0,Non-OECD,31.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,2.0,level 3
Female,17.1787,Switzerland,4.0,0.0,2.0,OECD,39.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,8.2158,Costa Rica ,1.0,0.0,0.0,Non-OECD,12.0,,<ISCED level 1> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Female,6.811,Lithuania,6.0,2.0,0.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,99.4553,Brazil ,30.0,2.0,3.0,Non-OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,11.9709,Serbia ,2.0,0.0,0.0,Non-OECD,34.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,5.2395,Australia,2.0,2.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,17.511,Sweden ,7.0,0.0,4.0,OECD,23.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.12,Canada ,1.0,1.0,1.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Female,10.6662,Mexico ,,,,OECD,34.0,Strongly agree,<ISCED level 3A> ,<ISCED level 1> ,One or two times  ,Three or four times  ,2.0,level 1
Male,133.4903,Thailand ,6.0,2.0,0.0,Non-OECD,37.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,15.4491,Perm (Russian Federation),12.0,0.0,1.0,Non-OECD,34.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,19.2655,Switzerland,20.0,5.0,0.0,OECD,36.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,184.1186,Turkey ,2.0,0.0,0.0,OECD,30.0,Strongly agree,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,3.0,level 1
Male,27.167,Romania,4.0,0.0,0.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,19.3541,Colombia ,20.0,0.0,0.0,Non-OECD,37.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0588,United Arab Emirates ,2.0,0.0,1.0,Non-OECD,27.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,One or two times  ,2.0,level 3
Male,30.847,Netherlands,3.0,1.0,1.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,28.6455,Australia,2.0,1.0,3.0,OECD,26.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,254.9931,Indonesia,3.0,1.0,2.0,Non-OECD,30.0,Strongly agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,7.0271,Lithuania,3.0,0.0,0.0,Non-OECD,33.0,,<ISCED level 2> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Female,10.354,Mexico ,3.0,0.0,1.0,OECD,35.0,,"<ISCED level 3B, 3C> ",<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,15.7119,Brazil ,2.0,1.0,1.0,Non-OECD,15.0,Strongly agree,<ISCED level 1> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,1.0139,Macao-China,,3.0,8.0,Non-OECD,40.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,3.0502,Italy,2.0,0.0,3.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 1> ,None  ,One or two times  ,1.0,level 1
Female,19.4345,Italy,16.0,0.0,1.0,OECD,27.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,9.3098,Slovenia ,5.0,0.0,2.0,OECD,36.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,568.5119,Indonesia,4.0,2.0,1.0,Non-OECD,8.0,,<ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Male,3.4272,Latvia ,0.0,0.0,2.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,Three or four times  ,4.0,level 3
Male,15.8994,Mexico ,24.0,2.0,10.0,OECD,33.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,22.2097,Italy,15.0,0.0,1.0,OECD,27.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,2.0,level 2
Female,20.7346,Israel ,7.0,3.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,Three or four times  ,2.0,level 3
Male,7.217,Jordan ,,,,Non-OECD,35.0,Strongly disagree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,Five or more times  ,2.0,level 3
Female,11.4251,Ireland,14.0,2.0,0.0,OECD,44.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,18.4286,Czech Republic ,5.0,0.0,1.0,OECD,32.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,15.2609,Austria,6.0,0.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0,Macao-China,17.0,1.0,,Non-OECD,43.0,Agree,<ISCED level 3A> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,15.9717,Serbia ,1.0,1.0,2.0,Non-OECD,35.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,4.0,level 3
Female,2.0823,Montenegro ,2.0,0.0,4.0,Non-OECD,30.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,6.7656,Italy,16.0,0.0,2.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,1.0,Qatar,4.0,0.0,3.0,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,10.8112,New Zealand,5.0,0.0,0.0,OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0,Macao-China,1.0,0.0,0.0,Non-OECD,42.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,21.8439,Hungary,4.0,1.0,0.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,11.456,Ireland,10.0,1.0,1.0,OECD,63.0,Disagree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,7.0333,Costa Rica ,8.0,0.0,0.0,Non-OECD,60.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,169.6923,France ,6.0,12.0,1.0,OECD,21.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,23.8517,Canada ,3.0,0.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,1.0,Switzerland,3.0,1.0,1.0,OECD,32.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,52.5556,Mexico ,5.0,2.0,,OECD,40.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,136.0381,France ,3.0,0.0,0.0,OECD,22.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,33.3487,Spain,6.0,0.0,2.0,OECD,32.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Female,9.107,Belgium,5.0,0.0,0.0,OECD,35.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,24.296,Romania,10.0,0.0,0.0,Non-OECD,31.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,9.7331,Italy,7.0,0.0,1.0,OECD,27.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,1.3238,Italy,1.0,1.0,1.0,OECD,35.0,Strongly agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,Five or more times  ,1.0,level 2
Female,183.7788,Turkey ,2.0,0.0,0.0,OECD,43.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,Five or more times  ,3.0,level 2
Male,7.1975,Mexico ,10.0,,5.0,OECD,28.0,Strongly agree,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,36.8663,Chinese Taipei ,2.0,2.0,4.0,Non-OECD,35.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,30.9897,Austria,1.0,1.0,1.0,OECD,33.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,One or two times  ,1.0,level 3
Male,18.1335,United Kingdom (Scotland),4.0,6.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,25.815,Tunisia,4.0,8.0,12.0,Non-OECD,14.0,,<ISCED level 3A> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,1.0882,Switzerland,2.0,0.0,0.0,OECD,33.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,6.1035,Mexico ,5.0,0.0,2.0,OECD,37.0,,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,11.3878,Singapore,14.0,0.0,0.0,Non-OECD,38.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.3415,Ireland,10.0,8.0,2.0,OECD,43.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,49.513,Netherlands,4.0,0.0,1.0,OECD,42.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,13.0942,Hong Kong-China,4.0,0.0,0.0,Non-OECD,31.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,21.7379,Israel ,5.0,1.0,1.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,335.3984,Brazil ,6.0,0.0,2.0,Non-OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Male,10.9352,Bulgaria ,0.0,0.0,0.0,Non-OECD,35.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",Five or more times  ,Five or more times  ,4.0,level 3
Female,23.6823,Italy,12.0,,,OECD,32.0,,,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,18.5255,Austria,2.0,2.0,3.0,OECD,29.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,17.1688,Portugal ,2.0,0.0,0.0,OECD,19.0,,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Male,40.7964,Brazil ,4.0,8.0,5.0,Non-OECD,6.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,18.4349,Israel ,2.0,5.0,2.0,OECD,50.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,49.6854,Colombia ,3.0,1.0,,Non-OECD,40.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,59.8325,Peru ,7.0,0.0,0.0,Non-OECD,40.0,Agree,<ISCED level 1> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Female,18.0104,China (Shanghai) ,15.0,0.0,0.0,Non-OECD,40.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,9.8005,Singapore,5.0,0.0,0.0,Non-OECD,50.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,Three or four times  ,2.0,level 2
Female,7.6312,Costa Rica ,2.0,2.0,0.0,Non-OECD,60.0,,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,None  ,1.0,level 3
Male,35.1347,Jordan ,1.0,3.0,1.0,Non-OECD,28.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,65.1084,Peru ,9.0,4.0,5.0,Non-OECD,30.0,,She did not complete <ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,70.6553,Malaysia ,,6.0,8.0,Non-OECD,52.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,202.7395,Viet Nam ,3.0,2.0,4.0,Non-OECD,28.0,,<ISCED level 1> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,10.8412,Croatia,5.0,1.0,1.0,Non-OECD,33.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,21.2847,Finland,2.0,1.0,0.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,71.4949,Viet Nam ,2.0,,,Non-OECD,29.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,17.4374,Czech Republic ,4.0,1.0,0.0,OECD,34.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,9.2464,Singapore,4.0,0.0,2.0,Non-OECD,29.0,Agree,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,221.525,Russian Federation ,3.0,0.0,2.0,Non-OECD,36.0,Disagree,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Male,1.2642,Switzerland,1.0,0.0,0.0,OECD,31.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,One or two times  ,2.0,level 3
Male,13.3975,New Zealand,3.0,0.0,0.0,OECD,25.0,Agree,,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,44.7163,Chile,1.0,1.0,0.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,2.0,level 2
Female,26.8199,Italy,24.0,0.0,0.0,OECD,27.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,14.9407,Austria,2.0,0.0,0.0,OECD,34.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,132.8291,United Kingdom (excl.Scotland) ,10.0,0.0,2.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,8.7697,United Kingdom (excl.Scotland) ,1.0,0.0,1.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,1.7793,Italy,12.0,2.0,2.0,OECD,35.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,3.3048,Canada ,4.0,4.0,0.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.9924,Switzerland,6.0,1.0,2.0,OECD,33.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,7.2734,Chile,4.0,2.0,1.0,OECD,45.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,16.9875,Austria,5.0,0.0,0.0,OECD,36.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,105.9452,United Kingdom (excl.Scotland) ,5.0,0.0,3.0,OECD,25.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,19.713,Israel ,4.0,2.0,1.0,OECD,35.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,10.3808,Ireland,8.0,0.0,2.0,OECD,45.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,9.629,New Zealand,2.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,3.1854,Spain,6.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,3.0,level 2
Male,2.6,Italy,10.0,0.0,3.0,OECD,33.0,,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Male,25.3562,Kazakhstan ,12.0,0.0,5.0,Non-OECD,36.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Female,126.5829,Republic of Korea,4.0,0.0,0.0,OECD,43.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,7.7919,Spain,2.0,3.0,0.0,OECD,30.0,,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,One or two times  ,3.0,less than level 1
Male,46.7086,Chile,4.0,1.0,0.0,OECD,21.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,32.5252,Chile,24.0,0.0,2.0,OECD,36.0,,<ISCED level 3A> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,6.7789,Mexico ,2.0,0.0,0.0,OECD,6.0,,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Male,10.8274,Ireland,20.0,1.0,2.0,OECD,46.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,20.4585,Greece ,1.0,1.0,0.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,2.0,level 2
Female,171.0312,Japan,1.0,0.0,0.0,OECD,29.0,Disagree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,40.4124,Canada ,10.0,1.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,24.8171,Australia,4.0,2.0,1.0,OECD,25.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,53.7701,Brazil ,3.0,2.0,4.0,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,10.4272,Singapore,21.0,0.0,0.0,Non-OECD,49.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,10.6049,Spain,3.0,1.0,1.0,OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,Three or four times  ,4.0,level 3
Male,191.9846,Viet Nam ,2.0,0.0,1.0,Non-OECD,30.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,26.0284,Romania,3.0,0.0,0.0,Non-OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,10.4479,Bulgaria ,2.0,0.0,2.0,Non-OECD,34.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,9.896,Singapore,5.0,2.0,1.0,Non-OECD,51.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,103.8346,Mexico ,1.0,1.0,1.0,OECD,20.0,Strongly agree,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,One or two times  ,2.0,less than level 1
Male,2.4226,Slovenia ,2.0,0.0,1.0,OECD,32.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,2.5841,Australia,2.0,3.0,0.0,OECD,25.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,Three or four times  ,1.0,level 3
Male,1.069,Luxembourg ,3.0,0.0,2.0,OECD,33.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,107.2037,Republic of Korea,3.0,0.0,5.0,OECD,49.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,22.4965,Australia,12.0,2.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,1.1798,United Arab Emirates ,30.0,4.0,8.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,One or two times  ,3.0,level 3
Female,24.4472,Canada ,3.0,0.0,0.0,OECD,20.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0513,Switzerland,3.0,2.0,0.0,OECD,31.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,196.6999,Turkey ,7.0,1.0,4.0,OECD,38.0,Strongly agree,<ISCED level 3A> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,102.0733,Republic of Korea,2.0,0.0,0.0,OECD,45.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,1.0889,Luxembourg ,5.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,9.514,United Kingdom (excl.Scotland) ,5.0,2.0,1.0,OECD,54.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Male,1.5307,Italy,5.0,0.0,3.0,OECD,32.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,8.0355,Jordan ,5.0,3.0,0.0,Non-OECD,35.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,62.4662,Brazil ,3.0,3.0,0.0,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,113.319,Republic of Korea,,0.0,0.0,OECD,32.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,4.0052,Canada ,4.0,3.0,2.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,48.3097,Spain,7.0,2.0,3.0,OECD,30.0,,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,Three or four times  ,2.0,less than level 1
Male,7.3658,Uruguay,8.0,0.0,10.0,Non-OECD,37.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",Three or four times  ,One or two times  ,2.0,level 3
Female,2.2447,Ireland,1.0,1.0,,OECD,45.0,,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,None  ,1.0,level 3
Female,1.2591,Czech Republic ,4.0,3.0,2.0,OECD,31.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,22.2593,Colombia ,1.0,1.0,2.0,Non-OECD,48.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,4.0,level 3
Female,13.914,Hungary,10.0,0.0,4.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
